2024-01-10 12:28, success, 0.429650
2024-01-11 01:07, success, 0.336069
2024-01-11 12:28, success, 0.373772
2024-01-12 01:07, success, 0.341840
2024-01-12 12:28, success, 0.365582
2024-01-13 01:06, success, 0.334374
2024-01-13 12:26, success, 0.340206
2024-01-14 01:12, success, 0.277172
2024-01-14 12:26, success, 0.286156
2024-01-15 01:09, success, 0.430337
2024-01-15 12:29, success, 0.298622
2024-01-16 01:07, success, 0.379454
2024-01-16 12:29, success, 0.378913
2024-01-17 01:07, success, 0.336374
2024-01-17 12:29, success, 0.427217
2024-01-18 01:07, success, 0.391020
2024-01-18 12:28, success, 0.316119
2024-01-19 01:07, success, 0.374161
2024-01-19 12:28, success, 0.468031
2024-01-20 01:06, success, 0.385019
2024-01-20 12:26, success, 0.305578
2024-01-21 01:12, success, 0.319297
2024-01-21 12:26, success, 0.278138
2024-01-22 01:10, success, 0.312261
2024-01-22 12:30, success, 0.378300
2024-01-23 01:09, success, 0.375986
2024-01-23 12:29, success, 0.325608
2024-01-24 01:08, success, 0.309336
2024-01-24 12:29, success, 0.277127
2024-01-25 01:09, success, 0.322368
2024-01-25 12:29, success, 0.452801
2024-01-26 01:03, success, 0.355014
2024-01-26 12:25, success, 0.369294
2024-01-27 01:02, success, 0.313399
2024-01-27 12:23, success, 0.312295
2024-01-28 01:07, success, 0.338400
2024-01-28 12:23, success, 0.422999
2024-01-29 01:03, success, 0.341822
2024-01-29 12:26, success, 0.410946
2024-01-30 01:02, success, 0.313308
2024-01-30 12:25, success, 0.311121
2024-01-31 01:03, success, 0.445232
2024-01-31 12:25, success, 0.353513
2024-02-01 01:06, success, 0.324332
2024-02-01 12:25, success, 0.452365
2024-02-02 01:02, success, 0.286758
2024-02-02 12:25, success, 0.453569
2024-02-03 01:01, success, 0.440251
2024-02-03 12:24, success, 0.400550
2024-02-04 01:07, success, 0.331265
2024-02-04 12:23, success, 0.359206
2024-02-05 01:04, success, 0.342472
2024-02-05 12:26, success, 0.268473
2024-02-06 01:02, success, 0.438617
2024-02-06 12:26, success, 0.296672
2024-02-07 01:00, success, 0.261007
2024-02-07 12:25, success, 0.375025
2024-02-08 01:01, success, 0.408797
2024-02-08 12:26, success, 0.404988
2024-02-09 01:01, success, 0.409211
2024-02-09 12:25, success, 0.286543
2024-02-10 01:00, success, 0.315231
2024-02-10 12:24, success, 0.297246
2024-02-11 01:07, success, 0.354920
2024-02-11 12:23, success, 0.343813
2024-02-12 01:03, success, 0.402930
2024-02-12 12:26, success, 0.395499
2024-02-13 01:02, success, 0.290381
2024-02-13 12:25, success, 0.303431
2024-02-14 01:03, success, 0.359656
2024-02-14 12:26, success, 0.444880
2024-02-15 01:02, success, 0.360295
2024-02-15 12:25, success, 0.350003
2024-02-16 01:02, success, 0.430871
2024-02-16 12:25, success, 0.389151
2024-02-17 01:01, success, 0.387898
2024-02-17 12:23, success, 0.720302
2024-02-18 01:06, success, 0.349995
2024-02-18 12:24, success, 0.284845
2024-02-19 01:03, success, 0.430742
2024-02-19 12:26, success, 0.296720
2024-02-20 01:01, success, 0.395562
2024-02-20 12:25, success, 0.401541
2024-02-21 01:02, success, 0.303121
2024-02-21 12:26, success, 0.391729
2024-02-22 01:01, success, 0.292863
2024-02-22 12:25, success, 0.337930
2024-02-23 01:01, success, 0.302486
2024-02-23 12:25, success, 0.342935
2024-02-24 00:59, success, 0.452156
2024-02-24 12:23, success, 0.356595
2024-02-25 01:06, success, 0.339569
2024-02-25 12:23, success, 0.347756
2024-02-26 01:04, success, 0.416000
2024-02-26 12:26, success, 0.319161
2024-02-27 01:01, success, 0.425855
2024-02-27 12:25, success, 0.346014
2024-02-28 01:01, success, 0.354980
2024-02-28 12:25, success, 0.417506
2024-02-29 01:01, success, 0.365240
2024-02-29 12:26, success, 0.351507
2024-03-01 01:07, success, 0.348468
2024-03-01 12:26, success, 0.380520
2024-03-02 01:00, success, 0.312113
2024-03-02 12:23, success, 0.438212
2024-03-03 01:05, success, 0.521068
2024-03-03 12:24, success, 0.334745
2024-03-04 01:02, success, 0.337389
2024-03-04 12:29, success, 0.318971
2024-03-05 01:01, success, 0.360766
2024-03-05 12:25, success, 0.378692
2024-03-06 01:01, success, 0.283236
2024-03-06 12:26, success, 0.333533
2024-03-07 00:51, success, 0.437098
2024-03-07 12:26, success, 0.299203
2024-03-08 01:01, success, 0.449888
2024-03-08 12:26, success, 0.455079
2024-03-09 00:59, success, 0.471547
2024-03-09 12:22, success, 0.294991
2024-03-10 01:06, success, 0.317037
2024-03-10 12:23, success, 0.381129
2024-03-11 01:03, success, 0.441805
2024-03-11 12:26, success, 0.316931
2024-03-12 01:01, success, 0.325912
2024-03-12 12:26, success, 0.292649
2024-03-13 01:03, success, 0.482001
2024-03-13 12:26, success, 0.313377
2024-03-14 01:02, success, 0.291088
2024-03-14 12:27, success, 0.392537
2024-03-15 01:02, success, 0.349229
2024-03-15 12:25, success, 0.356196
2024-03-16 01:00, success, 0.340313
2024-03-16 12:26, success, 0.317121
2024-03-17 01:06, success, 0.337619
2024-03-17 12:24, success, 0.296612
2024-03-18 01:03, success, 0.354320
2024-03-18 12:25, success, 0.456092
2024-03-19 01:02, success, 0.347071
2024-03-19 12:26, success, 0.352258
2024-03-20 01:01, success, 0.319222
2024-03-20 12:25, success, 0.428993
2024-03-21 01:03, success, 0.326110
2024-03-21 12:25, success, 0.479472
2024-03-22 01:02, success, 0.475691
2024-03-22 12:26, success, 0.369792
2024-03-23 01:00, success, 0.337213
2024-03-23 12:26, success, 0.358925
2024-03-24 01:08, success, 0.372100
2024-03-24 12:25, success, 0.354668
2024-03-25 01:04, success, 0.340896
2024-03-25 12:26, success, 0.415463
2024-03-26 01:02, success, 0.346556
2024-03-26 12:26, success, 0.462265
2024-03-27 01:02, success, 0.306496
2024-03-27 12:26, success, 0.370234
2024-03-28 01:02, success, 0.370181
2024-03-28 12:27, success, 0.314185
2024-03-29 01:03, success, 0.423322
2024-03-29 12:27, success, 0.455566
2024-03-30 01:00, success, 0.358632
2024-03-30 12:23, success, 0.437693
2024-03-31 01:08, success, 0.305518
2024-03-31 12:24, success, 0.364241
2024-04-01 01:09, success, 0.275193
2024-04-01 12:28, success, 0.331103
2024-04-02 01:06, success, 0.356197
2024-04-02 12:27, success, 0.354281
2024-04-03 01:02, success, 0.467205
